transaction_id,account_id,transaction_type_cd,transaction_date,transaction_ts,amount,running_balance,merchant_name,merchant_category,channel_code,reference_num,status_code,created_ts
13442,249,PUR,2026-02-19,2026-02-19 19:25:54,-103.92,-3853.32,"Marquez, Jones and Garcia",UTILITIES,POS,REF00013441,P,2026-06-29 19:55:26.116757
13484,249,ATM,2026-02-28,2026-02-28 21:18:43,-302.25,-4155.57,Ferguson Group,GROCERY,ATM,REF00013483,H,2026-06-29 19:55:26.116757
13500,249,PUR,2026-03-05,2026-03-05 09:27:14,-17.32,-4172.89,"Marquez, Jones and Garcia",TRAVEL,WEB,REF00013499,P,2026-06-29 19:55:26.116757
13464,249,DEP,2026-03-16,2026-03-16 03:59:29,21.92,-4150.97,,,ACH,REF00013463,P,2026-06-29 19:55:26.116757
13469,249,ACH,2026-03-23,2026-03-23 15:51:39,-30.72,-4181.69,"Snyder, Miller and Stevens",UTILITIES,MOB,REF00013468,P,2026-06-29 19:55:26.116757
13454,249,PUR,2026-04-06,2026-04-06 20:56:10,-51.61,-4233.3,"Chandler, Knight and Jones",RESTAURANT,MOB,REF00013453,P,2026-06-29 19:55:26.116757
13448,249,WDR,2026-04-18,2026-04-18 21:05:40,-253.32,-4486.62,"Lindsey, Byrd and Foster",TRAVEL,POS,REF00013447,P,2026-06-29 19:55:26.116757
13497,249,WDR,2026-04-21,2026-04-21 05:42:58,-107.87,-4594.49,Solis PLC,ENTERTAINMENT,WEB,REF00013496,P,2026-06-29 19:55:26.116757
13456,249,FEE,2026-04-28,2026-04-28 17:16:47,-38.69,-4633.18,,,ACH,REF00013455,P,2026-06-29 19:55:26.116757
13457,249,DEP,2026-04-30,2026-04-30 04:14:34,39.43,-4593.75,,,POS,REF00013456,P,2026-06-29 19:55:26.116757
13489,249,DEP,2026-04-30,2026-04-30 23:29:50,92.38,-4501.37,,,MOB,REF00013488,P,2026-06-29 19:55:26.116757
13485,249,PUR,2026-05-08,2026-05-08 15:20:15,-115.21,-4616.58,Ramirez-Moon,ENTERTAINMENT,MOB,REF00013484,P,2026-06-29 19:55:26.116757
13443,249,PUR,2026-05-13,2026-05-13 09:33:45,-111.19,-4727.77,Bradford and Sons,ENTERTAINMENT,WEB,REF00013442,P,2026-06-29 19:55:26.116757
13445,249,DEP,2026-05-16,2026-05-16 04:35:27,75.84,-4651.93,,,ACH,REF00013444,R,2026-06-29 19:55:26.116757
13453,249,DEP,2026-05-18,2026-05-18 10:19:11,64.42,-4587.51,,,MOB,REF00013452,P,2026-06-29 19:55:26.116757
13477,249,PUR,2026-05-19,2026-05-19 20:43:34,-172.68,-4760.19,Graham-Valencia,RESTAURANT,POS,REF00013476,R,2026-06-29 19:55:26.116757
13436,249,PUR,2026-05-25,2026-05-25 23:00:42,-59.77,-4819.96,Ortiz Group,RESTAURANT,MOB,REF00013435,P,2026-06-29 19:55:26.116757
13447,249,FEE,2026-05-26,2026-05-26 12:56:12,-20.56,-4840.52,,,WEB,REF00013446,P,2026-06-29 19:55:26.116757
13449,249,PUR,2026-05-27,2026-05-27 07:55:58,-174.77,-5015.29,Reeves and Sons,RETAIL,ACH,REF00013448,P,2026-06-29 19:55:26.116757
13459,249,DEP,2026-06-23,2026-06-23 00:59:32,234.23,-4781.06,,,POS,REF00013458,P,2026-06-29 19:55:26.116757
13543,250,ODF,2025-05-02,2025-05-02 19:16:04,-25.24,14624.88,,,ACH,REF00013542,P,2026-06-29 19:55:26.116757
13569,250,DEP,2025-05-03,2025-05-03 13:20:09,27.04,14651.92,,,ATM,REF00013568,P,2026-06-29 19:55:26.116757
13503,250,ATM,2025-05-08,2025-05-08 20:22:14,-47.72,14604.2,Stephenson Group,UTILITIES,POS,REF00013502,P,2026-06-29 19:55:26.116757
13520,250,DEP,2025-05-09,2025-05-09 06:54:05,62.91,14667.11,,,ACH,REF00013519,P,2026-06-29 19:55:26.116757
13564,250,ACH,2025-05-13,2025-05-13 16:18:26,-156.75,14510.36,Sanchez Group,GROCERY,POS,REF00013563,P,2026-06-29 19:55:26.116757
13572,250,NSF,2025-05-22,2025-05-22 23:13:03,-30.5,14479.86,,,WEB,REF00013571,P,2026-06-29 19:55:26.116757
13547,250,PUR,2025-06-05,2025-06-05 19:30:19,-39.98,14439.88,"Thompson, Kelley and Mcmahon",HEALTHCARE,WEB,REF00013546,P,2026-06-29 19:55:26.116757
13542,250,WDR,2025-06-16,2025-06-16 00:16:57,-7178.18,7261.7,Taylor-Williams,HEALTHCARE,MOB,REF00013541,P,2026-06-29 19:55:26.116757
13570,250,INT,2025-06-22,2025-06-22 05:28:29,24.34,7286.04,,,POS,REF00013569,P,2026-06-29 19:55:26.116757
13561,250,PUR,2025-06-23,2025-06-23 07:16:27,-74.45,7211.59,"Flowers, Berry and Ramirez",RESTAURANT,ATM,REF00013560,P,2026-06-29 19:55:26.116757
13552,250,FEE,2025-07-07,2025-07-07 10:40:45,-40.05,7171.54,,,ATM,REF00013551,P,2026-06-29 19:55:26.116757
13537,250,WDR,2025-07-07,2025-07-07 21:42:07,-84.62,7086.92,Ballard and Sons,RETAIL,POS,REF00013536,P,2026-06-29 19:55:26.116757
13521,250,WDR,2025-07-15,2025-07-15 14:59:54,-165.14,6921.78,Guerrero-Gonzales,TRAVEL,MOB,REF00013520,P,2026-06-29 19:55:26.116757
13504,250,ATM,2025-07-19,2025-07-19 12:40:13,-37.13,6884.65,Fitzpatrick Group,GROCERY,POS,REF00013503,P,2026-06-29 19:55:26.116757
13527,250,PUR,2025-07-21,2025-07-21 20:15:31,-122.69,6761.96,Davis Ltd,RETAIL,WIRE,REF00013526,P,2026-06-29 19:55:26.116757
13511,250,INT,2025-07-22,2025-07-22 21:21:10,109.27,6871.23,,,MOB,REF00013510,P,2026-06-29 19:55:26.116757
13545,250,INT,2025-07-24,2025-07-24 06:37:14,133.67,7004.9,,,WEB,REF00013544,P,2026-06-29 19:55:26.116757
13507,250,XFR,2025-07-25,2025-07-25 12:14:28,370.75,7375.65,,,POS,REF00013506,P,2026-06-29 19:55:26.116757
13529,250,DEP,2025-07-31,2025-07-31 17:28:54,247.28,7622.93,,,ACH,REF00013528,P,2026-06-29 19:55:26.116757
13523,250,ACH,2025-08-04,2025-08-04 06:10:54,-31.42,7591.51,Macias Group,ENTERTAINMENT,MOB,REF00013522,P,2026-06-29 19:55:26.116757
13539,250,ACH,2025-08-06,2025-08-06 20:02:06,-85.92,7505.59,Thomas-Jones,RESTAURANT,MOB,REF00013538,P,2026-06-29 19:55:26.116757
13558,250,DEP,2025-08-20,2025-08-20 11:09:09,509.56,8015.15,,,ACH,REF00013557,P,2026-06-29 19:55:26.116757
13565,250,ACH,2025-08-24,2025-08-24 12:10:19,-221.71,7793.44,Edwards Group,RETAIL,POS,REF00013564,P,2026-06-29 19:55:26.116757
13514,250,DEP,2025-08-26,2025-08-26 04:20:47,8.3,7801.74,,,ATM,REF00013513,P,2026-06-29 19:55:26.116757
13554,250,PUR,2025-09-07,2025-09-07 02:12:57,-102.56,7699.18,Smith-Romero,GAS_STATION,ATM,REF00013553,P,2026-06-29 19:55:26.116757
13512,250,FEE,2025-09-16,2025-09-16 19:49:39,-28.29,7670.89,,,MOB,REF00013511,P,2026-06-29 19:55:26.116757
13505,250,PUR,2025-09-24,2025-09-24 04:21:01,-165.92,7504.97,Smith-Romero,UTILITIES,POS,REF00013504,H,2026-06-29 19:55:26.116757
13556,250,DEP,2025-10-01,2025-10-01 09:44:03,186.16,7691.13,,,WIRE,REF00013555,P,2026-06-29 19:55:26.116757
13510,250,PUR,2025-10-02,2025-10-02 06:16:43,-159.36,7531.77,Bennett-Brooks,GAS_STATION,POS,REF00013509,P,2026-06-29 19:55:26.116757
13535,250,PUR,2025-10-04,2025-10-04 16:42:41,-158.32,7373.45,"Li, Mason and Jacobson",INSURANCE,POS,REF00013534,P,2026-06-29 19:55:26.116757
13536,250,PUR,2025-10-05,2025-10-05 22:07:48,-293.73,7079.72,Randall-Hernandez,ENTERTAINMENT,ATM,REF00013535,P,2026-06-29 19:55:26.116757
13557,250,PUR,2025-10-06,2025-10-06 02:32:37,-91.48,6988.24,Gray Group,ENTERTAINMENT,POS,REF00013556,P,2026-06-29 19:55:26.116757
13515,250,PUR,2025-10-08,2025-10-08 17:36:53,-44.02,6944.22,Massey-Obrien,EDUCATION,WEB,REF00013514,P,2026-06-29 19:55:26.116757
13508,250,DEP,2025-10-08,2025-10-08 22:39:26,16.67,6960.89,,,ATM,REF00013507,R,2026-06-29 19:55:26.116757
13548,250,DEP,2025-10-11,2025-10-11 15:27:27,174.74,7135.63,,,WEB,REF00013547,P,2026-06-29 19:55:26.116757
13559,250,WDR,2025-10-12,2025-10-12 00:00:38,-73.91,7061.72,"Harding, Gomez and Jacobs",UTILITIES,POS,REF00013558,P,2026-06-29 19:55:26.116757
13517,250,ACH,2025-10-12,2025-10-12 07:22:09,-292.48,6769.24,Macias Group,GROCERY,ACH,REF00013516,P,2026-06-29 19:55:26.116757
13533,250,DEP,2025-10-15,2025-10-15 21:16:51,67.75,6836.99,,,POS,REF00013532,P,2026-06-29 19:55:26.116757
13540,250,WDR,2025-10-19,2025-10-19 00:57:02,-175.14,6661.85,Graham Ltd,GROCERY,ACH,REF00013539,P,2026-06-29 19:55:26.116757
13551,250,DEP,2025-10-24,2025-10-24 19:04:41,114.1,6775.95,,,MOB,REF00013550,P,2026-06-29 19:55:26.116757
13516,250,ATM,2025-10-29,2025-10-29 21:00:10,-187.6,6588.35,Simmons PLC,HEALTHCARE,INTL,REF00013515,P,2026-06-29 19:55:26.116757
13525,250,PUR,2025-11-22,2025-11-22 09:20:40,-98.9,6489.45,Macias Group,ENTERTAINMENT,MOB,REF00013524,P,2026-06-29 19:55:26.116757
13531,250,DEP,2025-11-30,2025-11-30 07:42:50,318.65,6808.1,,,POS,REF00013530,P,2026-06-29 19:55:26.116757
13546,250,ATM,2025-12-07,2025-12-07 22:06:08,-95.44,6712.66,Mcdonald and Sons,CRYPTO_EXCHANGE,POS,REF00013545,P,2026-06-29 19:55:26.116757
13574,250,ACH,2025-12-21,2025-12-21 15:51:58,-80.41,6632.25,Massey-Obrien,GAS_STATION,POS,REF00013573,P,2026-06-29 19:55:26.116757
13538,250,ACH,2025-12-23,2025-12-23 11:55:48,-167.19,6465.06,"Arnold, Williams and Jarvis",GROCERY,WIRE,REF00013537,P,2026-06-29 19:55:26.116757
13519,250,INT,2025-12-26,2025-12-26 16:11:05,45.09,6510.15,,,INTL,REF00013518,P,2026-06-29 19:55:26.116757
13563,250,WDR,2025-12-27,2025-12-27 12:01:52,-114.27,6395.88,"Monroe, Sullivan and King",UTILITIES,POS,REF00013562,P,2026-06-29 19:55:26.116757
13526,250,PUR,2025-12-29,2025-12-29 12:12:45,-160.33,6235.55,"Marshall, Khan and Ford",GROCERY,POS,REF00013525,P,2026-06-29 19:55:26.116757
13575,250,ATM,2026-01-18,2026-01-18 20:46:39,-74.67,6160.88,Mendoza-Jackson,RESTAURANT,POS,REF00013574,P,2026-06-29 19:55:26.116757
13528,250,PUR,2026-01-19,2026-01-19 03:51:05,-10880.89,-4720.01,Ortiz and Sons,ENTERTAINMENT,POS,REF00013527,P,2026-06-29 19:55:26.116757
13506,250,ATM,2026-01-21,2026-01-21 11:57:44,-75.62,-4795.63,"Arnold, Williams and Jarvis",TRAVEL,ATM,REF00013505,P,2026-06-29 19:55:26.116757
13562,250,PUR,2026-01-23,2026-01-23 21:35:59,-70.27,-4865.9,Mcdonald and Sons,GAS_STATION,ATM,REF00013561,H,2026-06-29 19:55:26.116757
13549,250,WDR,2026-01-31,2026-01-31 23:28:35,-128.21,-4994.11,Greene LLC,RESTAURANT,ATM,REF00013548,P,2026-06-29 19:55:26.116757
13550,250,FEE,2026-02-07,2026-02-07 06:42:23,-38.43,-5032.54,,,MOB,REF00013549,P,2026-06-29 19:55:26.116757
13534,250,DEP,2026-03-02,2026-03-02 12:02:41,57.98,-4974.56,,,POS,REF00013533,P,2026-06-29 19:55:26.116757
13541,250,PUR,2026-03-09,2026-03-09 21:30:07,-5238.43,-10212.99,Mooney-Clark,CRYPTO_EXCHANGE,INTL,REF00013540,P,2026-06-29 19:55:26.116757
13502,250,PUR,2026-03-14,2026-03-14 19:38:43,-185.32,-10398.31,"Chandler, Knight and Jones",HEALTHCARE,ACH,REF00013501,P,2026-06-29 19:55:26.116757
13560,250,PUR,2026-04-07,2026-04-07 01:13:47,-73.78,-10472.09,Randall-Hernandez,TRAVEL,MOB,REF00013559,P,2026-06-29 19:55:26.116757
13555,250,DEP,2026-04-17,2026-04-17 05:30:13,41.3,-10430.79,,,WIRE,REF00013554,P,2026-06-29 19:55:26.116757
13530,250,WDR,2026-04-20,2026-04-20 20:51:33,-29.34,-10460.13,"Reed, James and Henry",TRAVEL,ATM,REF00013529,P,2026-06-29 19:55:26.116757
13532,250,WDR,2026-04-23,2026-04-23 13:16:00,-130.04,-10590.17,Wright-Roberts,RESTAURANT,POS,REF00013531,H,2026-06-29 19:55:26.116757
13544,250,WDR,2026-04-25,2026-04-25 07:40:40,-132.45,-10722.62,Martin Inc,GROCERY,MOB,REF00013543,P,2026-06-29 19:55:26.116757
13566,250,XFR,2026-04-26,2026-04-26 06:55:22,95.03,-10627.59,,,POS,REF00013565,P,2026-06-29 19:55:26.116757
13573,250,DEP,2026-05-20,2026-05-20 09:05:42,70.57,-10557.02,,,ATM,REF00013572,P,2026-06-29 19:55:26.116757
13513,250,PUR,2026-06-02,2026-06-02 16:46:57,-136.73,-10693.75,Reeves and Sons,HEALTHCARE,MOB,REF00013512,P,2026-06-29 19:55:26.116757
13509,250,PUR,2026-06-04,2026-06-04 01:23:26,-122.95,-10816.7,"Moon, Davis and Dominguez",GAS_STATION,WIRE,REF00013508,P,2026-06-29 19:55:26.116757
13567,250,WDR,2026-06-04,2026-06-04 17:32:09,-63.47,-10880.17,Ramirez-Moon,GROCERY,MOB,REF00013566,P,2026-06-29 19:55:26.116757
13524,250,XFR,2026-06-08,2026-06-08 15:37:09,207.47,-10672.7,,,WEB,REF00013523,P,2026-06-29 19:55:26.116757
13553,250,PMT,2026-06-09,2026-06-09 08:50:23,51.55,-10621.15,,,ATM,REF00013552,P,2026-06-29 19:55:26.116757
13568,250,ACH,2026-06-11,2026-06-11 08:05:26,-62.17,-10683.32,Solis PLC,GROCERY,ACH,REF00013567,P,2026-06-29 19:55:26.116757
13518,250,ACH,2026-06-14,2026-06-14 09:39:50,-242.89,-10926.21,Stephenson Group,GROCERY,POS,REF00013517,P,2026-06-29 19:55:26.116757
13522,250,ATM,2026-06-14,2026-06-14 21:55:54,-12047.5,-22973.71,Sanchez Group,GAS_STATION,MOB,REF00013521,P,2026-06-29 19:55:26.116757
13571,250,PUR,2026-06-26,2026-06-26 21:50:20,-71.26,-23044.97,Bradford and Sons,RESTAURANT,ATM,REF00013570,P,2026-06-29 19:55:26.116757
13582,251,INT,2025-05-04,2025-05-04 04:35:35,59.68,13859.09,,,WEB,REF00013581,P,2026-06-29 19:55:26.116757
13617,251,PUR,2025-05-13,2025-05-13 15:25:44,-170.9,13688.19,Wright PLC,RETAIL,MOB,REF00013616,P,2026-06-29 19:55:26.116757
13579,251,PMT,2025-05-24,2025-05-24 16:20:56,80.69,13768.88,,,ATM,REF00013578,P,2026-06-29 19:55:26.116757
13576,251,WDR,2025-06-02,2025-06-02 16:48:24,-92.69,13676.19,Cole PLC,ENTERTAINMENT,ATM,REF00013575,P,2026-06-29 19:55:26.116757
13611,251,PUR,2025-06-16,2025-06-16 02:02:40,-103.56,13572.63,"Silva, Farmer and Jackson",RETAIL,POS,REF00013610,P,2026-06-29 19:55:26.116757
13585,251,PMT,2025-06-16,2025-06-16 11:26:46,134.96,13707.59,,,POS,REF00013584,P,2026-06-29 19:55:26.116757
13595,251,DEP,2025-06-16,2025-06-16 23:15:18,94.06,13801.65,,,POS,REF00013594,P,2026-06-29 19:55:26.116757
13603,251,WDR,2025-07-01,2025-07-01 18:19:08,-156.41,13645.24,"Harding, Gomez and Jacobs",GAS_STATION,MOB,REF00013602,P,2026-06-29 19:55:26.116757
13612,251,ODF,2025-07-01,2025-07-01 22:49:36,-12.52,13632.72,,,POS,REF00013611,P,2026-06-29 19:55:26.116757
13589,251,DEP,2025-07-02,2025-07-02 20:51:26,63.08,13695.8,,,MOB,REF00013588,P,2026-06-29 19:55:26.116757
13604,251,PUR,2025-07-08,2025-07-08 03:40:31,-44.25,13651.55,Ortiz Group,GROCERY,ATM,REF00013603,P,2026-06-29 19:55:26.116757
13606,251,NSF,2025-07-11,2025-07-11 16:06:25,-34.01,13617.54,,,MOB,REF00013605,P,2026-06-29 19:55:26.116757
13621,251,DEP,2025-07-12,2025-07-12 20:24:39,137.05,13754.59,,,WEB,REF00013620,P,2026-06-29 19:55:26.116757
13580,251,PMT,2025-07-16,2025-07-16 18:34:08,83.26,13837.85,,,MOB,REF00013579,P,2026-06-29 19:55:26.116757
13602,251,INT,2025-07-21,2025-07-21 15:48:59,62.4,13900.25,,,POS,REF00013601,P,2026-06-29 19:55:26.116757
13623,251,PMT,2025-08-23,2025-08-23 19:47:37,11290.86,25191.11,,,MOB,REF00013622,P,2026-06-29 19:55:26.116757
13590,251,XFR,2025-08-30,2025-08-30 12:36:12,217.58,25408.69,,,WEB,REF00013589,H,2026-06-29 19:55:26.116757
13616,251,DEP,2025-09-15,2025-09-15 14:23:52,113.35,25522.04,,,POS,REF00013615,P,2026-06-29 19:55:26.116757
13593,251,ACH,2025-10-01,2025-10-01 13:34:06,-63.6,25458.44,Prince Inc,GROCERY,MOB,REF00013592,P,2026-06-29 19:55:26.116757
13594,251,PMT,2025-10-04,2025-10-04 03:28:45,41.8,25500.24,,,ACH,REF00013593,P,2026-06-29 19:55:26.116757
13619,251,WDR,2025-10-08,2025-10-08 15:27:39,-23.01,25477.23,Brooks-Bell,TRAVEL,ACH,REF00013618,R,2026-06-29 19:55:26.116757
13605,251,PMT,2025-10-18,2025-10-18 09:40:05,170.46,25647.69,,,MOB,REF00013604,P,2026-06-29 19:55:26.116757
13577,251,PMT,2025-10-23,2025-10-23 09:10:25,43.4,25691.09,,,POS,REF00013576,P,2026-06-29 19:55:26.116757
13583,251,PMT,2025-11-03,2025-11-03 04:25:31,366.89,26057.98,,,ATM,REF00013582,P,2026-06-29 19:55:26.116757
13609,251,PUR,2025-11-22,2025-11-22 09:39:44,-53.9,26004.08,"Obrien, Williams and Mcgrath",HEALTHCARE,MOB,REF00013608,P,2026-06-29 19:55:26.116757
13587,251,FEE,2025-11-22,2025-11-22 14:32:46,-14.05,25990.03,,,POS,REF00013586,P,2026-06-29 19:55:26.116757
13624,251,ATM,2025-11-30,2025-11-30 04:00:40,-236.89,25753.14,"Pena, Mueller and Mckay",GROCERY,ATM,REF00013623,P,2026-06-29 19:55:26.116757
13596,251,ACH,2025-12-15,2025-12-15 11:46:56,-29.71,25723.43,Thomas-Jones,RESTAURANT,POS,REF00013595,P,2026-06-29 19:55:26.116757
13615,251,PMT,2025-12-19,2025-12-19 22:45:23,245.62,25969.05,,,MOB,REF00013614,P,2026-06-29 19:55:26.116757
13581,251,ODF,2026-01-27,2026-01-27 02:54:56,-37.7,25931.35,,,ATM,REF00013580,P,2026-06-29 19:55:26.116757
13613,251,PMT,2026-02-04,2026-02-04 01:46:02,43.24,25974.59,,,POS,REF00013612,P,2026-06-29 19:55:26.116757
13622,251,PMT,2026-02-07,2026-02-07 16:52:24,10601.44,36576.03,,,POS,REF00013621,P,2026-06-29 19:55:26.116757
13601,251,FEE,2026-02-16,2026-02-16 17:51:33,-17.88,36558.15,,,WEB,REF00013600,P,2026-06-29 19:55:26.116757
13592,251,ODF,2026-02-19,2026-02-19 04:26:19,-20.62,36537.53,,,MOB,REF00013591,P,2026-06-29 19:55:26.116757
13598,251,DEP,2026-03-05,2026-03-05 03:03:18,317.81,36855.34,,,INTL,REF00013597,P,2026-06-29 19:55:26.116757
13610,251,WDR,2026-03-17,2026-03-17 17:43:01,-195.44,36659.9,Mcclain and Sons,RETAIL,POS,REF00013609,P,2026-06-29 19:55:26.116757
13588,251,PMT,2026-04-04,2026-04-04 21:34:56,82.27,36742.17,,,WEB,REF00013587,P,2026-06-29 19:55:26.116757
13600,251,PMT,2026-04-12,2026-04-12 23:00:22,73.69,36815.86,,,ACH,REF00013599,P,2026-06-29 19:55:26.116757
13599,251,ACH,2026-04-18,2026-04-18 10:13:21,-247.76,36568.1,"Marquez, Jones and Garcia",RESTAURANT,POS,REF00013598,P,2026-06-29 19:55:26.116757
13586,251,WDR,2026-04-19,2026-04-19 23:11:58,-153.11,36414.99,Moyer-Sanchez,RESTAURANT,MOB,REF00013585,P,2026-06-29 19:55:26.116757
13578,251,WDR,2026-04-21,2026-04-21 13:43:34,-190.73,36224.26,Edwards Group,RETAIL,POS,REF00013577,P,2026-06-29 19:55:26.116757
13626,251,PMT,2026-04-24,2026-04-24 05:50:49,81.0,36305.26,,,MOB,REF00013625,P,2026-06-29 19:55:26.116757
13607,251,PUR,2026-04-25,2026-04-25 01:45:20,-190.59,36114.67,,,WEB,REF00013606,P,2026-06-29 19:55:26.116757
13625,251,PMT,2026-05-12,2026-05-12 22:36:20,234.54,36349.21,,,WEB,REF00013624,P,2026-06-29 19:55:26.116757
13614,251,PMT,2026-05-18,2026-05-18 18:43:30,157.04,36506.25,,,POS,REF00013613,P,2026-06-29 19:55:26.116757
13591,251,INT,2026-05-30,2026-05-30 18:11:19,206.1,36712.35,,,POS,REF00013590,R,2026-06-29 19:55:26.116757
13597,251,PMT,2026-06-06,2026-06-06 13:23:28,82.82,36795.17,,,POS,REF00013596,H,2026-06-29 19:55:26.116757
13620,251,NSF,2026-06-07,2026-06-07 15:04:06,-14.96,36780.21,,,MOB,REF00013619,P,2026-06-29 19:55:26.116757
13584,251,PMT,2026-06-14,2026-06-14 15:24:15,33.56,36813.77,,,WEB,REF00013583,P,2026-06-29 19:55:26.116757
13608,251,XFR,2026-06-25,2026-06-25 07:51:20,157.53,36971.3,,,MOB,REF00013607,P,2026-06-29 19:55:26.116757
13618,251,WDR,2026-06-25,2026-06-25 23:55:50,-152.94,36818.36,Thomas Ltd,TRAVEL,ACH,REF00013617,P,2026-06-29 19:55:26.116757
13658,252,WDR,2025-05-02,2025-05-02 10:12:39,-27.96,12759.46,"Moon, Davis and Dominguez",GROCERY,POS,REF00013657,P,2026-06-29 19:55:26.116757
13637,252,FEE,2025-06-27,2025-06-27 22:40:34,-35.87,12723.59,,,ACH,REF00013636,R,2026-06-29 19:55:26.116757
13665,252,PMT,2025-06-29,2025-06-29 18:59:03,37.34,12760.93,,,ATM,REF00013664,P,2026-06-29 19:55:26.116757
13636,252,FEE,2025-07-05,2025-07-05 22:00:49,-10.72,12750.21,,,MOB,REF00013635,H,2026-06-29 19:55:26.116757
13630,252,PUR,2025-07-06,2025-07-06 21:26:11,-109.53,12640.68,Stephenson Group,HEALTHCARE,ATM,REF00013629,P,2026-06-29 19:55:26.116757
13638,252,WDR,2025-07-13,2025-07-13 13:14:29,-115.28,12525.4,Massey-Obrien,CRYPTO_EXCHANGE,MOB,REF00013637,P,2026-06-29 19:55:26.116757
13633,252,XFR,2025-07-19,2025-07-19 05:28:49,96.81,12622.21,,,ATM,REF00013632,P,2026-06-29 19:55:26.116757
13643,252,PMT,2025-07-28,2025-07-28 18:25:18,154.97,12777.18,,,ACH,REF00013642,P,2026-06-29 19:55:26.116757
13642,252,PMT,2025-07-30,2025-07-30 17:04:31,66.8,12843.98,,,ATM,REF00013641,P,2026-06-29 19:55:26.116757
13627,252,PUR,2025-08-02,2025-08-02 00:57:51,-68.06,12775.92,"Reed, James and Henry",RESTAURANT,WEB,REF00013626,P,2026-06-29 19:55:26.116757
13639,252,WDR,2025-08-09,2025-08-09 21:07:33,-121.05,12654.87,"Reid, Thomas and Gill",GROCERY,POS,REF00013638,P,2026-06-29 19:55:26.116757
13657,252,ACH,2025-08-13,2025-08-13 15:05:06,-53.43,12601.44,Simmons PLC,ENTERTAINMENT,POS,REF00013656,P,2026-06-29 19:55:26.116757
13655,252,PMT,2025-08-19,2025-08-19 07:00:47,160.39,12761.83,,,WEB,REF00013654,P,2026-06-29 19:55:26.116757
13629,252,FEE,2025-08-20,2025-08-20 19:25:15,-19.0,12742.83,,,ACH,REF00013628,P,2026-06-29 19:55:26.116757
13644,252,PMT,2025-08-26,2025-08-26 11:35:45,117.5,12860.33,,,POS,REF00013643,P,2026-06-29 19:55:26.116757
13662,252,NSF,2025-09-03,2025-09-03 01:16:55,-43.0,12817.33,,,MOB,REF00013661,R,2026-06-29 19:55:26.116757
13668,252,PMT,2025-09-03,2025-09-03 15:25:02,231.1,13048.43,,,MOB,REF00013667,P,2026-06-29 19:55:26.116757
13641,252,ODF,2025-09-04,2025-09-04 01:47:24,-37.87,13010.56,,,ATM,REF00013640,P,2026-06-29 19:55:26.116757
13664,252,DEP,2025-09-09,2025-09-09 17:48:15,263.07,13273.63,,,POS,REF00013663,P,2026-06-29 19:55:26.116757
13651,252,PUR,2025-09-10,2025-09-10 10:11:36,-72.71,13200.92,Gray Group,GAS_STATION,WIRE,REF00013650,P,2026-06-29 19:55:26.116757
13667,252,WDR,2025-09-15,2025-09-15 08:45:59,-134.37,13066.55,Bennett-Brooks,GROCERY,ATM,REF00013666,P,2026-06-29 19:55:26.116757
13635,252,PMT,2025-10-07,2025-10-07 14:17:52,36.44,13102.99,,,MOB,REF00013634,P,2026-06-29 19:55:26.116757
13645,252,PUR,2025-10-10,2025-10-10 12:00:15,-73.55,13029.44,"Marshall, Khan and Ford",GROCERY,INTL,REF00013644,P,2026-06-29 19:55:26.116757
13646,252,DEP,2025-10-16,2025-10-16 00:33:42,50.93,13080.37,,,POS,REF00013645,P,2026-06-29 19:55:26.116757
13663,252,PMT,2025-10-18,2025-10-18 04:21:07,111.57,13191.94,,,POS,REF00013662,H,2026-06-29 19:55:26.116757
13660,252,PMT,2025-10-23,2025-10-23 11:55:34,13.42,13205.36,,,POS,REF00013659,P,2026-06-29 19:55:26.116757
13670,252,PMT,2025-11-06,2025-11-06 16:24:24,189.36,13394.72,,,WEB,REF00013669,P,2026-06-29 19:55:26.116757
13628,252,ACH,2025-11-19,2025-11-19 23:04:08,-208.72,13186.0,"Stevens, Howell and Mitchell",TRAVEL,WEB,REF00013627,P,2026-06-29 19:55:26.116757
13647,252,PMT,2025-11-29,2025-11-29 21:37:11,382.14,13568.14,,,POS,REF00013646,P,2026-06-29 19:55:26.116757
13654,252,DEP,2026-01-02,2026-01-02 06:50:24,41.16,13609.3,,,ACH,REF00013653,P,2026-06-29 19:55:26.116757
13653,252,WDR,2026-01-08,2026-01-08 05:27:50,-54.54,13554.76,Edwards Group,RETAIL,WIRE,REF00013652,P,2026-06-29 19:55:26.116757
13648,252,PUR,2026-02-15,2026-02-15 17:40:11,-169.57,13385.19,Guerrero-Gonzales,RETAIL,POS,REF00013647,P,2026-06-29 19:55:26.116757
13656,252,PMT,2026-02-19,2026-02-19 12:50:27,151.93,13537.12,,,WEB,REF00013655,P,2026-06-29 19:55:26.116757
13652,252,DEP,2026-03-16,2026-03-16 08:19:51,69.66,13606.78,,,ATM,REF00013651,P,2026-06-29 19:55:26.116757
13632,252,WDR,2026-03-16,2026-03-16 11:18:23,-118.14,13488.64,Stephenson Group,INSURANCE,POS,REF00013631,P,2026-06-29 19:55:26.116757
13666,252,ODF,2026-04-02,2026-04-02 18:44:33,-26.59,13462.05,,,ATM,REF00013665,P,2026-06-29 19:55:26.116757
13661,252,PUR,2026-04-03,2026-04-03 00:10:48,-147.61,13314.44,Acosta-Buchanan,GROCERY,WEB,REF00013660,P,2026-06-29 19:55:26.116757
