account_id,customer_id,account_type,account_status,open_date,close_date,current_balance,available_balance,credit_limit,interest_rate,branch_id,created_ts,updated_ts
980,392,CREDIT,O,2024-07-18,,8399.63,1600.37,10000.0,0.0394,447,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
981,393,SAVINGS,O,2018-03-02,,5275.55,4747.99,,0.0049,370,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
982,393,CHECKING,O,2019-03-25,,70733.54,63660.19,,0.1648,500,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
983,394,CHECKING,O,2020-04-27,,51200.55,46080.5,,0.1045,234,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
984,394,LOAN,O,2022-05-15,,53721.37,0.0,,0.1741,477,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
985,395,SAVINGS,O,2015-07-30,,30469.53,27422.58,,0.0572,218,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
986,395,LOAN,O,2020-12-22,,36669.82,0.0,,0.1448,434,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
987,395,CREDIT,O,2016-09-10,,3560.65,1439.35,5000.0,0.068,475,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
988,395,CHECKING,O,2025-01-16,,43466.38,39119.74,,0.0923,20,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
989,396,CREDIT,O,2018-11-23,,3650.93,1349.07,5000.0,0.132,440,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
990,396,CHECKING,O,2019-10-21,,78685.3,70816.77,,0.1949,239,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
991,396,SAVINGS,O,2017-08-18,,41114.44,37003.0,,0.1313,313,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
992,396,LOAN,O,2020-01-13,,6218.33,0.0,,0.1186,380,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
993,397,CREDIT,O,2017-03-09,,1319.36,23680.64,25000.0,0.0865,399,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
994,398,LOAN,O,2017-09-10,,27788.05,0.0,,0.2265,294,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
995,399,LOAN,O,2015-03-24,,18063.3,0.0,,0.0098,473,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
996,399,SAVINGS,O,2023-06-16,,47609.74,42848.77,,0.0767,402,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
997,399,CREDIT,O,2022-06-12,,6511.08,18488.92,25000.0,0.1576,297,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
998,400,CHECKING,O,2015-07-07,,79224.37,71301.93,,0.2023,320,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
999,400,CREDIT,O,2018-08-03,,573.63,1426.37,2000.0,0.0215,259,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1000,401,CREDIT,O,2020-12-10,,1325.39,8674.61,10000.0,0.0709,440,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1001,402,CHECKING,O,2026-01-22,,48107.63,43296.87,,0.2275,379,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1002,402,CREDIT,O,2021-07-09,,3295.78,1704.22,5000.0,0.093,90,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1003,402,LOAN,O,2021-02-01,,16413.9,0.0,,0.1754,249,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1004,403,CHECKING,O,2024-07-05,,78717.77,70845.99,,0.2418,305,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1005,403,SAVINGS,O,2024-03-30,,74682.32,67214.09,,0.0394,254,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1006,404,LOAN,O,2019-06-25,,13440.55,0.0,,0.1838,177,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1007,404,CHECKING,O,2020-11-15,,3873.23,3485.91,,0.0668,420,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1008,404,SAVINGS,O,2024-10-27,,8837.55,7953.79,,0.0427,205,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1009,404,CREDIT,O,2020-02-24,,4520.51,10479.49,15000.0,0.1867,386,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1010,405,LOAN,O,2024-12-30,,42630.86,0.0,,0.1191,75,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1011,405,CREDIT,O,2020-03-02,,21756.94,3243.06,25000.0,0.004,475,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1012,406,LOAN,O,2015-06-07,,6744.49,0.0,,0.1332,182,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1013,406,CREDIT,C,2025-04-01,2026-02-19,9157.28,5842.72,15000.0,0.1633,140,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1014,406,SAVINGS,O,2020-06-22,,26464.88,23818.39,,0.0675,51,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1015,406,CHECKING,O,2025-03-22,,20055.19,18049.67,,0.1464,237,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1016,407,SAVINGS,O,2024-01-12,,26661.23,23995.11,,0.1728,93,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1017,407,CREDIT,O,2022-07-26,,5476.13,4523.87,10000.0,0.1685,426,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1018,408,CHECKING,O,2021-11-19,,32605.53,29344.98,,0.1317,351,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1019,409,CREDIT,O,2015-12-04,,170.21,4829.79,5000.0,0.1552,30,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1020,409,CHECKING,C,2023-07-08,2024-01-11,75049.69,67544.72,,0.1644,428,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1021,409,SAVINGS,O,2026-03-22,,16954.39,15258.95,,0.1502,63,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1022,409,LOAN,C,2026-01-28,2026-05-30,42776.43,0.0,,0.0309,439,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1023,410,LOAN,O,2015-12-30,,46067.61,0.0,,0.1623,412,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1024,410,CREDIT,O,2019-07-15,,4480.01,519.99,5000.0,0.1741,130,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1025,411,LOAN,O,2026-04-08,,38688.05,0.0,,0.2307,142,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1026,411,CREDIT,O,2019-09-06,,10383.32,4616.68,15000.0,0.1672,395,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1027,411,CHECKING,O,2026-05-18,,25534.03,22980.63,,0.0413,38,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1028,412,CHECKING,O,2021-12-19,,26278.71,23650.84,,0.0159,490,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1029,412,SAVINGS,O,2024-06-06,,64930.47,58437.42,,0.0453,36,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1030,412,CREDIT,O,2017-07-25,,14691.33,308.67,15000.0,0.0509,202,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1031,413,LOAN,O,2025-05-06,,9488.48,0.0,,0.1923,112,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1032,413,CHECKING,O,2025-05-21,,48924.29,44031.86,,0.0274,227,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1033,414,CHECKING,O,2015-04-16,,5168.19,4651.37,,0.1821,398,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1034,414,LOAN,O,2019-02-12,,27307.04,0.0,,0.2241,77,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1035,414,CREDIT,O,2019-03-24,,1865.79,134.21,2000.0,0.1664,137,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1036,415,CREDIT,O,2018-05-18,,92.59,24907.41,25000.0,0.1771,395,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1037,415,SAVINGS,O,2017-10-13,,38999.7,35099.73,,0.1095,433,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1038,416,SAVINGS,O,2019-12-14,,-233.76,-210.38,,0.2385,419,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1039,417,CHECKING,O,2024-11-25,,54387.78,48949.0,,0.1007,324,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1040,417,CREDIT,O,2023-11-12,,730.71,1269.29,2000.0,0.2134,175,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1041,417,SAVINGS,O,2021-12-01,,5976.77,5379.09,,0.1154,393,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1042,417,LOAN,O,2020-09-19,,18107.56,0.0,,0.0516,284,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1043,418,LOAN,O,2019-06-29,,39983.31,0.0,,0.0754,200,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1044,419,CREDIT,O,2019-06-07,,1272.94,13727.06,15000.0,0.1585,377,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1045,420,SAVINGS,C,2016-04-04,2022-04-10,15043.96,13539.56,,0.1801,304,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1046,420,CHECKING,O,2023-07-13,,18698.05,16828.24,,0.0978,406,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1047,421,LOAN,O,2025-09-09,,58027.87,0.0,,0.0051,174,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1048,421,CREDIT,O,2025-07-07,,675.44,1324.56,2000.0,0.1805,208,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1049,421,SAVINGS,O,2021-03-13,,9014.06,8112.65,,0.2019,342,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1050,422,SAVINGS,O,2015-09-11,,2468.65,2221.79,,0.0362,335,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1051,422,CREDIT,C,2017-11-25,2022-07-02,942.44,1057.56,2000.0,0.2295,24,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1052,422,CHECKING,O,2018-08-03,,19035.95,17132.35,,0.1625,8,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1053,422,LOAN,O,2019-05-22,,11162.69,0.0,,0.0134,158,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1054,423,LOAN,O,2019-01-21,,37062.33,0.0,,0.2089,33,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1055,424,CHECKING,O,2020-04-11,,39520.05,35568.05,,0.1999,113,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1056,425,SAVINGS,O,2021-09-30,,33810.02,30429.02,,0.203,378,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1057,426,CREDIT,O,2014-12-09,,3821.14,1178.86,5000.0,0.1486,172,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1058,426,CHECKING,O,2017-10-09,,4589.36,4130.42,,0.0692,388,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1059,426,LOAN,O,2016-03-16,,25494.11,0.0,,0.1743,284,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1060,426,SAVINGS,C,2021-09-29,2025-01-13,12782.99,11504.69,,0.0616,298,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1061,427,SAVINGS,O,2014-12-14,,7547.41,6792.67,,0.2119,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1062,428,SAVINGS,O,2025-02-03,,11.14,10.03,,0.0457,46,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1063,428,CHECKING,O,2018-06-10,,56392.67,50753.4,,0.1488,146,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1064,428,LOAN,O,2017-04-28,,25557.11,0.0,,0.202,396,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1065,428,CREDIT,O,2023-05-19,,10385.37,4614.63,15000.0,0.0523,328,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1066,429,LOAN,O,2025-06-19,,56347.29,0.0,,0.153,20,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1067,429,SAVINGS,O,2025-03-07,,47499.89,42749.9,,0.1795,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1068,429,CHECKING,O,2014-09-25,,75998.99,68399.09,,0.1571,401,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1069,430,CREDIT,O,2024-03-26,,5890.98,19109.02,25000.0,0.0302,272,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1070,430,SAVINGS,O,2018-02-07,,78131.71,70318.54,,0.155,442,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1071,430,CHECKING,O,2017-10-31,,60770.82,54693.74,,0.1353,113,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1072,431,SAVINGS,O,2020-05-08,,8570.67,7713.6,,0.0381,433,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1073,431,LOAN,O,2022-10-15,,58145.86,0.0,,0.1191,91,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1074,431,CHECKING,O,2015-08-30,,12360.65,11124.58,,0.2307,28,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1075,431,CREDIT,O,2024-11-05,,2850.65,7149.35,10000.0,0.1092,172,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1076,432,CHECKING,O,2016-02-03,,12222.67,11000.4,,0.0082,264,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1077,432,LOAN,O,2026-02-06,,7847.84,0.0,,0.2238,370,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1078,432,CREDIT,O,2019-10-09,,8890.6,6109.4,15000.0,0.0821,102,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1079,432,SAVINGS,O,2024-05-01,,59640.48,53676.43,,0.2246,118,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1080,433,CREDIT,O,2017-09-13,,490.32,4509.68,5000.0,0.1846,446,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1081,434,LOAN,O,2019-06-17,,5338.25,0.0,,0.1466,28,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1082,434,CHECKING,O,2022-03-09,,71184.35,64065.92,,0.0371,476,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1083,435,SAVINGS,O,2016-09-24,,36348.09,32713.28,,0.0493,184,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1084,435,LOAN,O,2017-01-04,,58557.8,0.0,,0.0513,66,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1085,435,CREDIT,F,2024-04-23,,1384.42,615.58,2000.0,0.0158,70,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1086,435,CHECKING,O,2023-04-28,,8444.3,7599.87,,0.1169,215,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1087,436,CREDIT,O,2023-07-18,,6036.36,3963.64,10000.0,0.1975,327,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1088,436,CHECKING,O,2024-10-28,,76197.19,68577.47,,0.2264,296,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1089,437,CHECKING,O,2024-04-10,,68486.39,61637.75,,0.1228,111,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1090,437,SAVINGS,O,2020-08-18,,47122.26,42410.03,,0.2093,143,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1091,438,LOAN,O,2016-05-21,,44434.55,0.0,,0.0624,168,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1092,439,SAVINGS,F,2018-03-14,,33130.63,29817.57,,0.012,241,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1093,439,CREDIT,O,2020-07-13,,840.51,24159.49,25000.0,0.1332,246,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1094,439,CHECKING,O,2016-02-09,,64682.18,58213.96,,0.1744,51,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1095,439,LOAN,O,2024-08-20,,27694.04,0.0,,0.0609,286,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1096,440,LOAN,O,2024-12-20,,57046.1,0.0,,0.034,152,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1097,441,CHECKING,O,2014-11-02,,38122.53,34310.28,,0.0769,361,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1098,441,LOAN,O,2016-10-15,,28097.69,0.0,,0.143,299,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1099,442,LOAN,O,2024-06-01,,28361.88,0.0,,0.0355,361,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1100,443,SAVINGS,O,2024-06-19,,68760.8,61884.72,,0.0186,458,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1101,443,LOAN,O,2017-06-19,,41754.29,0.0,,0.1331,152,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1102,443,CREDIT,O,2019-12-06,,11293.32,3706.68,15000.0,0.1747,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1103,443,CHECKING,O,2025-06-07,,43166.03,38849.43,,0.1987,404,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1104,444,CREDIT,O,2022-11-21,,1029.47,970.53,2000.0,0.2275,187,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1105,445,CHECKING,O,2017-10-03,,30327.88,27295.09,,0.1168,21,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1106,446,CREDIT,O,2024-04-21,,17733.43,7266.57,25000.0,0.052,172,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1107,446,CHECKING,O,2020-07-05,,18709.93,16838.94,,0.0293,245,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1108,446,LOAN,O,2022-01-23,,44505.42,0.0,,0.1882,447,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1109,447,SAVINGS,O,2015-12-20,,27893.29,25103.96,,0.0675,349,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1110,447,LOAN,O,2014-11-09,,25952.82,0.0,,0.0146,191,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1111,448,LOAN,O,2018-12-06,,28739.67,0.0,,0.1334,423,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1112,448,SAVINGS,O,2021-07-27,,42394.86,38155.37,,0.0737,318,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1113,448,CHECKING,O,2016-08-10,,29135.74,26222.17,,0.1686,355,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1114,449,SAVINGS,O,2024-11-12,,71298.21,64168.39,,0.115,42,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1115,450,SAVINGS,O,2021-06-26,,12763.68,11487.31,,0.0289,76,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1116,450,LOAN,O,2018-08-29,,30283.4,0.0,,0.2188,267,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1117,450,CHECKING,F,2016-06-09,,76144.43,68529.99,,0.0066,214,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1118,450,CREDIT,O,2025-02-24,,23293.04,1706.96,25000.0,0.119,216,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1119,451,CHECKING,O,2023-06-02,,1273.95,1146.56,,0.2006,428,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1120,451,SAVINGS,O,2022-09-13,,75769.62,68192.66,,0.1615,211,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1121,451,LOAN,O,2017-11-20,,35143.57,0.0,,0.1642,403,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1122,451,CREDIT,O,2019-02-05,,4861.48,5138.52,10000.0,0.1667,272,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1123,452,LOAN,O,2016-06-07,,11132.49,0.0,,0.0657,248,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1124,452,SAVINGS,C,2021-04-24,2026-04-23,29438.14,26494.33,,0.0727,433,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1125,452,CHECKING,O,2024-09-15,,3309.17,2978.25,,0.0889,234,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1126,452,CREDIT,O,2022-03-17,,3093.15,1906.85,5000.0,0.041,275,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1127,453,SAVINGS,O,2022-07-27,,12481.0,11232.9,,0.0301,163,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1128,453,CHECKING,O,2017-09-12,,45749.28,41174.35,,0.1107,190,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1129,453,CREDIT,O,2019-05-16,,1025.78,3974.22,5000.0,0.177,341,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1130,454,CREDIT,O,2014-09-24,,8098.0,6902.0,15000.0,0.0415,155,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1131,454,CHECKING,O,2023-10-16,,9279.95,8351.96,,0.0072,477,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1132,454,SAVINGS,O,2023-08-22,,39703.06,35732.75,,0.0372,235,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1133,455,SAVINGS,O,2014-08-06,,51603.14,46442.83,,0.0746,459,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1134,455,CHECKING,O,2025-05-09,,22831.09,20547.98,,0.236,294,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1135,455,LOAN,C,2022-03-17,2024-10-12,40346.38,0.0,,0.2,374,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1136,456,CREDIT,O,2014-08-04,,278.85,1721.15,2000.0,0.1381,158,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1137,456,LOAN,O,2017-07-01,,2462.94,0.0,,0.1547,113,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1138,456,CHECKING,O,2024-02-01,,35400.8,31860.72,,0.024,29,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1139,456,SAVINGS,F,2018-02-17,,48456.17,43610.55,,0.0496,270,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1140,457,CREDIT,C,2026-01-06,2026-04-27,167.18,1832.82,2000.0,0.2124,347,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1141,457,CHECKING,O,2019-07-17,,53560.4,48204.36,,0.0227,263,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1142,458,SAVINGS,O,2018-12-23,,72629.98,65366.98,,0.0909,76,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1143,458,LOAN,O,2018-08-24,,43241.86,0.0,,0.1074,198,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1144,458,CREDIT,O,2017-06-29,,121.91,9878.09,10000.0,0.0869,158,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1145,458,CHECKING,O,2020-01-20,,78190.65,70371.58,,0.2186,45,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1146,459,LOAN,O,2022-07-24,,59563.23,0.0,,0.201,148,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1147,459,CREDIT,O,2024-04-25,,4028.36,971.64,5000.0,0.2425,218,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1148,460,SAVINGS,O,2019-03-23,,16226.6,14603.94,,0.1191,445,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1149,460,CREDIT,O,2015-09-17,,24665.96,334.04,25000.0,0.0175,492,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1150,460,CHECKING,O,2020-08-02,,47049.65,42344.69,,0.0945,4,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1151,460,LOAN,O,2022-05-21,,25158.18,0.0,,0.2286,213,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1152,461,LOAN,O,2024-07-16,,34507.06,0.0,,0.2287,103,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1153,461,CREDIT,O,2018-12-14,,4161.42,838.58,5000.0,0.073,252,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1154,462,CREDIT,O,2022-03-16,,7597.86,17402.14,25000.0,0.1402,238,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1155,463,CHECKING,O,2021-10-01,,11898.93,10709.04,,0.0757,328,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1156,463,LOAN,C,2018-01-18,2018-12-17,50220.34,0.0,,0.1186,335,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1157,464,LOAN,O,2015-04-02,,54500.8,0.0,,0.1615,15,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1158,464,CHECKING,O,2026-04-09,,9108.05,8197.24,,0.07,497,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1159,464,SAVINGS,O,2022-02-15,,4871.35,4384.22,,0.1866,298,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1160,465,LOAN,O,2024-10-04,,23018.93,0.0,,0.1834,9,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1161,465,SAVINGS,O,2017-08-08,,67545.05,60790.55,,0.0415,30,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1162,465,CREDIT,O,2022-12-19,,1598.41,3401.59,5000.0,0.2196,70,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1163,465,CHECKING,C,2025-02-15,2025-07-14,28269.53,25442.58,,0.0142,185,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1164,466,CREDIT,O,2016-04-11,,15973.66,9026.34,25000.0,0.0201,100,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1165,466,CHECKING,F,2023-08-13,,61198.62,55078.76,,0.0466,49,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1166,466,SAVINGS,O,2025-03-19,,47700.38,42930.34,,0.0426,166,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1167,466,LOAN,O,2024-02-03,,52474.14,0.0,,0.2068,351,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1168,467,CREDIT,C,2024-01-20,2025-07-07,1068.84,931.16,2000.0,0.0885,74,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1169,467,LOAN,O,2022-05-13,,1760.96,0.0,,0.13,191,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1170,467,SAVINGS,O,2022-08-09,,62194.03,55974.63,,0.1035,472,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1171,468,CHECKING,O,2023-02-01,,11941.67,10747.5,,0.056,97,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1172,468,LOAN,O,2022-04-20,,47911.3,0.0,,0.14,354,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1173,469,LOAN,O,2026-05-18,,28168.99,0.0,,0.02,420,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
